,price,Address,area,Bedrooms,Bathrooms,neworold,type_of_building,Address_Values
287,60000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",2800.0,3,3,1,0,64.0
289,15000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",750.0,2,2,0,0,64.0
290,21500000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1200.0,2,2,0,0,64.0
291,27000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1310.0,3,3,0,0,64.0
292,17000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",660.0,2,2,0,0,64.0
293,14500000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",675.0,2,2,0,0,64.0
294,19600000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",800.0,2,2,0,0,64.0
295,27000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1150.0,3,2,0,0,64.0
298,11000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",664.0,2,2,0,0,64.0
299,26100000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1000.0,2,2,0,0,64.0
300,25000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1305.0,2,2,0,0,64.0
301,17000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1150.0,2,3,0,0,64.0
302,25000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1080.0,3,3,0,1,64.0
303,21100000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1000.0,2,2,0,0,64.0
304,21000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1030.0,2,2,0,1,64.0
305,18000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",730.0,2,2,0,0,64.0
306,14000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",760.0,2,2,0,0,64.0
307,21000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1030.0,2,2,0,0,64.0
308,17000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",830.0,2,2,0,0,64.0
309,18000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1050.0,2,2,0,0,64.0
312,18000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",970.0,2,2,0,0,64.0
313,40000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1850.0,3,4,0,0,64.0
314,13500000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",825.0,2,2,0,0,64.0
316,26000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1100.0,3,3,0,0,64.0
317,27000000.0,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1200.0,3,3,0,0,64.0
318,56000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",2700.0,6,4,0,0,18.0
319,40000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",1800.0,3,3,0,0,18.0
320,20000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",1150.0,2,2,0,0,18.0
321,15000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",750.0,2,2,0,0,18.0
322,26500000.0,"Chandivali, Mumbai - Central Line, Maharashtra",1360.0,2,2,0,0,18.0
323,18000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",900.0,2,2,0,0,18.0
324,15800000.0,"Chandivali, Mumbai - Central Line, Maharashtra",810.0,2,2,0,0,18.0
325,16000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",850.0,2,2,0,0,18.0
328,16500000.0,"Chandivali, Mumbai - Central Line, Maharashtra",1020.0,2,2,0,0,18.0
329,30000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",1462.0,2,2,0,1,18.0
330,25000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",1230.0,2,2,0,1,18.0
331,16000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",840.0,2,2,0,1,18.0
332,14400000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",991.0,2,2,0,0,11.0
333,14000000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",800.0,3,2,0,0,11.0
334,13000000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",750.0,2,2,0,0,11.0
335,12000000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",670.0,2,2,0,0,11.0
336,12500000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",800.0,2,2,0,0,11.0
338,13000000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",703.0,2,2,0,0,11.0
339,11500000.0,"Charkop, Mumbai - North Mumbai, Maharashtra",700.0,2,3,0,0,11.0
340,30000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1000.0,3,3,1,0,79.0
341,18000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",900.0,2,2,0,0,79.0
342,15000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",590.0,2,2,0,0,79.0
343,17000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",930.0,2,2,0,0,79.0
345,20500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",920.0,2,2,0,0,79.0
346,34500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1200.0,3,2,0,0,79.0
347,25000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",850.0,2,2,1,0,79.0
350,30000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1100.0,3,2,0,0,79.0
351,15000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",850.0,2,2,0,0,79.0
352,15000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",700.0,2,2,0,0,79.0
353,17500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",700.0,2,2,0,0,79.0
354,16500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",780.0,2,2,0,0,79.0
355,20000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",700.0,2,2,0,0,79.0
356,100000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",3000.0,4,5,0,0,79.0
357,18000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",700.0,2,2,0,0,79.0
358,20000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",670.0,2,2,0,0,79.0
361,30000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1000.0,3,3,0,1,79.0
362,30000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1000.0,3,2,0,0,79.0
363,30000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1075.0,3,3,0,0,79.0
364,14500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",850.0,2,2,0,0,79.0
365,22500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",736.0,2,2,0,0,79.0
366,13500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",550.0,2,2,0,0,79.0
367,23000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1100.0,2,2,0,0,79.0
368,18000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",640.0,2,2,0,0,79.0
369,18000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",850.0,2,2,0,0,79.0
370,12500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",510.0,2,2,0,0,79.0
371,31000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",950.0,2,2,0,0,79.0
372,17000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",695.0,2,2,0,0,79.0
373,23000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",714.0,2,2,0,0,79.0
374,15000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",600.0,2,2,0,0,79.0
376,23500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",705.0,2,2,0,0,79.0
377,22000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",644.0,2,2,0,0,79.0
378,18000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",880.0,2,3,0,0,79.0
379,13500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",610.0,2,2,0,0,79.0
380,19000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1035.0,2,2,0,0,79.0
381,19000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1000.0,5,5,0,0,79.0
382,17000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",900.0,2,2,0,0,79.0
383,17500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",720.0,2,2,0,0,79.0
384,16000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",700.0,2,2,0,0,79.0
385,22500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1111.0,2,2,0,0,79.0
386,16000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",900.0,2,2,0,0,79.0
387,16000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",745.0,2,2,0,0,79.0
388,18500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",900.0,2,2,0,0,79.0
389,16000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",975.0,2,2,0,0,79.0
391,36000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1083.0,3,3,0,0,79.0
392,19500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",753.0,2,2,0,0,79.0
393,22000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",700.0,2,2,0,0,79.0
394,21000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1270.0,2,2,1,0,79.0
395,12000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",786.0,2,2,0,0,79.0
396,80000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",2500.0,4,4,0,1,79.0
397,23000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",883.0,2,2,0,0,79.0
399,20000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1000.0,2,2,1,0,79.0
400,19800000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",761.0,2,2,0,0,79.0
402,60000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",3000.0,5,4,0,0,79.0
403,75000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",3500.0,5,5,0,0,79.0
404,50000000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",1700.0,4,3,0,1,79.0
406,7540000.000000001,"Dahisar East, Mumbai - North Mumbai, Maharashtra",619.0,2,2,0,0,32.0
407,14500000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",850.0,2,2,0,0,32.0
408,13500000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",800.0,2,2,0,1,32.0
409,11000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",700.0,2,2,0,0,32.0
410,12700000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",651.0,2,2,0,0,32.0
411,12500000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",878.0,2,2,0,1,32.0
412,12500000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",870.0,2,2,0,0,32.0
413,9500000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",670.0,2,2,0,0,32.0
414,11000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",580.0,2,2,0,0,32.0
415,13000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",1000.0,2,2,0,0,32.0
416,11000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",800.0,2,2,0,0,32.0
417,14000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",1100.0,2,2,0,0,32.0
418,14000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",950.0,2,2,0,0,32.0
419,12100000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",950.0,2,2,0,0,32.0
420,8720000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",650.0,2,2,0,0,32.0
421,18000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",1150.0,2,2,0,1,32.0
423,11000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",870.0,2,3,0,0,32.0
424,12500000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",950.0,2,2,0,0,32.0
425,11200000.000000002,"Dahisar East, Mumbai - North Mumbai, Maharashtra",650.0,2,2,0,0,32.0
426,12000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",830.0,2,2,0,0,32.0
427,7320000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",550.0,2,2,0,0,32.0
428,8800000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",550.0,2,2,0,0,32.0
429,12000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",810.0,2,2,0,0,32.0
430,31700000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",968.0,3,3,1,0,27.0
431,15500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",620.0,2,2,1,0,27.0
432,18500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",623.0,2,2,0,0,27.0
433,17500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",614.0,2,2,0,0,27.0
434,17500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",745.0,2,2,0,0,27.0
435,28500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",900.0,2,2,0,1,27.0
436,31000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",1100.0,2,2,0,0,27.0
437,15000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",571.0,2,2,0,1,27.0
438,40000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",1100.0,3,3,0,0,27.0
439,18500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",627.0,2,2,0,0,27.0
440,35000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",1000.0,2,2,0,0,27.0
441,20000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",700.0,2,2,0,1,27.0
442,18000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",700.0,2,2,0,0,27.0
443,28500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",900.0,3,3,0,0,27.0
444,17500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",714.0,2,2,0,0,27.0
445,20000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",1000.0,2,2,0,0,27.0
446,21000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",765.0,2,2,0,0,27.0
447,22500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",657.0,2,2,0,0,27.0
448,16500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",607.0,2,2,0,0,27.0
449,19500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",740.0,2,2,0,0,27.0
451,22500000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",1109.0,2,2,0,0,27.0
452,26000000.0,"Ghatkopar East, Mumbai - Central Line, Maharashtra",790.0,2,2,0,0,27.0
453,13899999.999999998,"Ghatkopar West, Mumbai - Central Line, Maharashtra",535.0,2,2,0,0,40.0
455,16500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",820.0,2,2,0,0,40.0
456,30000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1165.0,3,3,0,0,40.0
457,22000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1143.0,2,2,0,0,40.0
458,35500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1370.0,3,3,0,0,40.0
459,27500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1100.0,3,3,0,0,40.0
462,23400000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1151.0,2,3,1,0,40.0
463,24000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1050.0,2,2,0,0,40.0
464,20000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",950.0,2,2,0,0,40.0
465,27000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1050.0,3,2,0,0,40.0
466,20500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1000.0,2,2,0,0,40.0
467,20000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",955.0,2,2,0,0,40.0
468,23500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1133.0,2,2,0,0,40.0
469,12500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",750.0,2,2,0,0,40.0
470,11000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",660.0,2,2,0,0,40.0
471,18500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1050.0,2,2,0,0,40.0
472,13500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",700.0,2,2,0,0,40.0
473,30000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1200.0,3,3,0,0,40.0
474,15000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",800.0,2,2,0,0,40.0
475,22000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1000.0,3,3,0,0,40.0
476,14000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",830.0,2,2,0,0,40.0
477,20500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1000.0,2,2,0,0,40.0
478,80000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",3500.0,4,4,0,0,40.0
479,30000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1320.0,3,4,0,0,40.0
480,18000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1050.0,2,2,0,0,40.0
481,17500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1056.0,2,2,0,0,40.0
482,12500000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",750.0,2,2,0,0,40.0
483,11000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",575.0,2,3,0,0,40.0
484,22000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1250.0,2,2,0,0,41.0
485,17000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1031.0,2,2,1,0,41.0
486,18800000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",980.0,2,2,0,0,41.0
487,28000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1118.0,2,2,0,0,41.0
489,7000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",785.0,2,2,0,1,41.0
490,29000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1400.0,3,3,0,0,41.0
491,17000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1000.0,2,2,0,0,41.0
492,28500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1215.0,2,2,0,0,41.0
493,12000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1038.0,2,2,0,0,41.0
495,19200000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1050.0,3,3,0,0,41.0
496,12500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1100.0,2,2,0,0,41.0
497,9500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",700.0,2,2,0,0,41.0
498,11500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",850.0,2,2,0,0,41.0
499,18000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1150.0,2,2,0,0,41.0
500,22000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1400.0,2,2,0,0,41.0
501,18000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",925.0,2,2,0,0,41.0
502,12500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",850.0,2,3,0,0,41.0
503,16500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",800.0,2,2,0,0,41.0
504,21000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1050.0,2,2,0,0,41.0
505,15000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",697.0,2,2,0,0,41.0
506,15000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",715.0,2,2,0,0,41.0
508,13500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",700.0,2,2,0,0,41.0
509,12000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1090.0,2,2,0,0,41.0
510,27500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",995.0,2,2,0,0,41.0
511,23000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1550.0,2,2,0,0,41.0
512,27500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1280.0,2,2,1,0,41.0
513,17000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1100.0,2,2,0,0,41.0
514,10500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",750.0,2,2,0,0,41.0
516,22500000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1250.0,2,2,0,0,41.0
517,13000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",850.0,2,2,0,0,41.0
518,35000000.0,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1900.0,4,3,0,0,41.0
519,15500000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1255.0,2,2,1,0,12.0
520,18400000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",990.0,2,2,1,0,12.0
521,34000000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1650.0,3,4,0,0,12.0
522,24000000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1404.0,2,2,0,0,12.0
523,14000000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1048.0,2,2,1,0,12.0
524,25500000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1215.0,2,2,0,0,12.0
525,48000000.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",2630.0,4,3,0,0,12.0
527,41000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1700.0,4,3,0,0,44.0
528,15100000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",950.0,2,2,1,0,44.0
529,17000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",950.0,2,2,1,0,44.0
530,13000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",620.0,2,2,0,0,44.0
531,21600000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1160.0,2,2,0,0,44.0
532,32500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1570.0,2,2,0,0,44.0
533,17000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",773.0,2,2,1,0,44.0
534,15000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",835.0,2,2,0,0,44.0
535,22000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",900.0,3,2,0,0,44.0
536,11500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",545.0,2,2,0,0,44.0
537,20000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",900.0,2,2,0,0,44.0
538,21500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",942.0,2,2,0,0,44.0
539,13000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",656.0,2,2,0,0,44.0
540,23500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1200.0,2,2,0,0,44.0
541,30000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1350.0,2,2,0,0,44.0
542,26000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1000.0,2,2,0,0,44.0
543,23000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",908.0,2,2,0,0,44.0
544,35000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1700.0,3,3,0,0,44.0
545,14000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",855.0,2,2,0,0,44.0
546,32500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1500.0,3,3,0,0,44.0
547,15000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",880.0,2,2,0,0,44.0
549,27800000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1150.0,2,2,0,0,44.0
550,19000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",800.0,2,2,0,0,44.0
551,65000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",2795.0,4,5,0,0,44.0
553,13500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",740.0,2,2,0,0,44.0
554,22000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1000.0,2,2,0,0,44.0
555,18500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",883.0,2,2,0,0,44.0
556,13899999.999999998,"Goregaon West, Mumbai - North Mumbai, Maharashtra",880.0,2,2,0,1,44.0
557,16000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",900.0,2,2,0,0,44.0
558,12000000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",725.0,2,2,0,0,44.0
559,180000000.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",3500.0,4,5,1,0,19.0
560,46000000.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",1350.0,3,3,0,0,19.0
561,130000000.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",2150.0,3,3,0,0,19.0
562,45000000.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",865.0,2,2,0,0,19.0
563,47500000.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",1200.0,3,3,1,0,19.0
564,146000000.0,"Juhu, Mumbai - Western Suburbs, Maharashtra",4000.0,6,3,0,0,19.0
